thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,Fixation.stopped,trial.stopped,Trials.mouse.x,Trials.mouse.y,Trials.mouse.leftButton,Trials.mouse.midButton,Trials.mouse.rightButton,Trials.mouse.time,Trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
179,0,179,"[0.33564814814814814, 0.3738425925925926]","[0.15162037037037038, 0.21180555555555555]","[1, 1]","[0, 0]","[0, 0]","[1.3858521999791265, 2.6523255999200046]","[None, 'Target']",179,0,179,0,455.40169270010665,,5,455.3837919998914,455.40169270010665,455.40169270010665,0.012715499848127365,456.40220130002126,458.0366544998251,"[0.33564814814814814, 0.3738425925925926]","[0.15162037037037038, 0.21180555555555555]","[1, 1]","[0, 0]","[0, 0]","[1.3858521999791265, 2.6523255999200046]","[None, 'Target']",547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
180,0,180,[-0.40625],[0.027777777777777776],[1],[0],[0],[2.037248999811709],['Target'],180,0,180,0,458.0677551999688,,5,458.04881939990446,458.0677551999688,458.0677551999688,0.012043300084769726,459.0689326999709,460.0866731000133,[-0.40625],[0.027777777777777776],[1],[0],[0],[2.037248999811709],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
181,0,181,[0.008101851851851851],[0.28703703703703703],[1],[0],[0],[1.5382646000944078],['Target'],181,0,181,0,460.1176434000954,,5,460.09827779978514,460.1176434000954,460.1176434000954,0.011501799803227186,461.1187547999434,461.63709740014747,[0.008101851851851851],[0.28703703703703703],[1],[0],[0],[1.5382646000944078],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
182,0,182,[-0.15625],[0.1840277777777778],[1],[0],[0],[1.3030039998702705],['Target'],182,0,182,0,461.6668865000829,,5,461.6501191998832,461.6668865000829,461.6668865000829,0.012844500131905079,462.66835949989036,462.95357939973474,[-0.15625],[0.1840277777777778],[1],[0],[0],[1.3030039998702705],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
183,0,183,[-0.1087962962962963],[-0.18055555555555555],[1],[0],[0],[2.80270619969815],['Target'],183,0,183,0,462.98377709975466,,5,462.9664813000709,462.98377709975466,462.98377709975466,0.012767199892550707,463.98502170015126,465.76966700004414,[-0.1087962962962963],[-0.18055555555555555],[1],[0],[0],[2.80270619969815],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
184,0,184,[-0.061342592592592594],[-0.13425925925925927],[1],[0],[0],[1.2208276996389031],['Target'],184,0,184,0,465.80030590016395,,5,465.7813316001557,465.80030590016395,465.80030590016395,0.011626299936324358,466.8011680999771,467.0029969001189,[-0.061342592592592594],[-0.13425925925925927],[1],[0],[0],[1.2208276996389031],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
185,0,185,"[0.125, 0.15162037037037038]","[-0.19560185185185186, -0.17824074074074073]","[1, 1]","[0, 0]","[0, 0]","[1.401327199768275, 2.867581299971789]","[None, 'Target']",185,0,185,0,467.0330619998276,,5,467.0172604001127,467.0330619998276,467.0330619998276,0.013971599750220776,468.0341000999324,469.8852904001251,"[0.125, 0.15162037037037038]","[-0.19560185185185186, -0.17824074074074073]","[1, 1]","[0, 0]","[0, 0]","[1.401327199768275, 2.867581299971789]","[None, 'Target']",547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
186,0,186,[-0.07175925925925926],[-0.02546296296296296],[1],[0],[0],[1.8759872997179627],['Target'],186,0,186,0,469.9327815999277,,10,469.9093642998487,469.9327815999277,469.9327815999277,0.023928099777549505,470.93429380003363,471.78585830004886,[-0.07175925925925926],[-0.02546296296296296],[1],[0],[0],[1.8759872997179627],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
187,0,187,[0.1909722222222222],[-0.125],[1],[0],[0],[1.4350072997622192],['Target'],187,0,187,0,471.8157198000699,,5,471.7997816000134,471.8157198000699,471.8157198000699,0.013693199958652258,472.8170672999695,473.23527849977836,[0.1909722222222222],[-0.125],[1],[0],[0],[1.4350072997622192],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
188,0,188,[-0.4074074074074074],[0.2523148148148148],[1],[0],[0],[2.2030183002352715],['Target'],188,0,188,0,473.26557949976996,,5,473.2473973999731,473.26557949976996,473.26557949976996,0.012093700002878904,474.2671924000606,475.45123460004106,[-0.4074074074074074],[0.2523148148148148],[1],[0],[0],[2.2030183002352715],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
189,0,189,[0.30671296296296297],[0.24768518518518517],[1],[0],[0],[2.0419835997745395],['Target'],189,0,189,0,475.4988855998963,,10,475.47526239976287,475.4988855998963,475.4988855998963,0.023902899585664272,476.4998629000038,477.51770519977435,[0.30671296296296297],[0.24768518518518517],[1],[0],[0],[2.0419835997745395],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
190,0,190,[-0.20717592592592593],[-0.16666666666666666],[1],[0],[0],[1.8194531998597085],['Target'],190,0,190,0,477.54865279980004,,5,477.5313673000783,477.54865279980004,477.54865279980004,0.01348969992250204,478.5495345001109,479.35137199983,[-0.20717592592592593],[-0.16666666666666666],[1],[0],[0],[1.8194531998597085],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
191,0,191,[-0.4398148148148148],[0.17592592592592593],[1],[0],[0],[2.123529799748212],['Target'],191,0,191,0,479.39798050001264,,10,479.3761625001207,479.39798050001264,479.39798050001264,0.024682799819856882,480.399756600149,481.500196099747,[-0.4398148148148148],[0.17592592592592593],[1],[0],[0],[2.123529799748212],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
192,0,192,[-0.04282407407407408],[0.2951388888888889],[1],[0],[0],[2.7245753002353013],['Target'],192,0,192,0,481.547858200036,,10,481.52521499991417,481.547858200036,481.547858200036,0.024884900078177452,482.54929320001975,484.2502668998204,[-0.04282407407407408],[0.2951388888888889],[1],[0],[0],[2.7245753002353013],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
193,0,193,[0.2673611111111111],[-0.40625],[1],[0],[0],[3.0751899001188576],['Target'],193,0,193,0,484.29776429990306,,10,484.27428469993174,484.29776429990306,484.29776429990306,0.023877699859440327,485.2991098999046,487.3500115000643,[0.2673611111111111],[-0.40625],[1],[0],[0],[3.0751899001188576],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
194,0,194,[0.3298611111111111],[0.10069444444444445],[1],[0],[0],[3.821245100349188],['Target'],194,0,194,0,487.3806846998632,,5,487.3630272001028,487.3806846998632,487.3806846998632,0.012880200054496527,488.38182239979506,491.185543499887,[0.3298611111111111],[0.10069444444444445],[1],[0],[0],[3.821245100349188],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
195,0,195,[0.1111111111111111],[-0.27662037037037035],[1],[0],[0],[2.185370299965143],['Target'],195,0,195,0,491.2300656000152,,5,491.2132064001635,491.2300656000152,491.2300656000152,0.026963800191879272,492.2319526998326,493.3990803998895,[0.1111111111111111],[-0.27662037037037035],[1],[0],[0],[2.185370299965143],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
196,0,196,[-0.4756944444444444],[0.16319444444444445],[1],[0],[0],[10.284703900106251],['Target'],196,0,196,0,493.42996420012787,,5,493.41253629978746,493.42996420012787,493.42996420012787,0.013329099863767624,494.4308358998969,503.6976879001595,[-0.4756944444444444],[0.16319444444444445],[1],[0],[0],[10.284703900106251],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
197,0,197,[-0.09606481481481481],[0.3229166666666667],[1],[0],[0],[1.8083465001545846],['Target'],197,0,197,0,503.7451249998994,,10,503.72206960013136,503.7451249998994,503.7451249998994,0.02427269984036684,504.7466055001132,505.53087439993396,[-0.09606481481481481],[0.3229166666666667],[1],[0],[0],[1.8083465001545846],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
198,0,198,[-0.4409722222222222],[-0.02662037037037037],[1],[0],[0],[1.6583338999189436],['Target'],198,0,198,0,505.57807639986277,,10,505.55523509997874,505.57807639986277,505.57807639986277,0.024203999899327755,506.57987370016053,507.21403709985316,[-0.4409722222222222],[-0.02662037037037037],[1],[0],[0],[1.6583338999189436],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
199,0,199,[0.1087962962962963],[-0.12384259259259259],[1],[0],[0],[1.8915446000173688],['Target'],199,0,199,0,507.26141279982403,,10,507.2382008000277,507.26141279982403,507.26141279982403,0.024009499698877335,508.26303760008886,509.1302827000618,[0.1087962962962963],[-0.12384259259259259],[1],[0],[0],[1.8915446000173688],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
