delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,Fixation.stopped,Polygon.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,display_text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,400,exp,167,7,16,space,0.49595779199444223,None,"
67",1,[4.3388859999977285],[4.3388889159978135],16,7,167,6,1734.856883208995,,1734.8487731669884,1734.856883208995,1736.8476104169968,1737.8449263749935,1738.8414152089972,1739.3433782919892,space,0.49595779199444223,None,1739.3444772499934,0.10443949999171309,0.40555275000224356,1739.752907749993,1739.7551193749969,1739.7760924169997,1739.7760924169997,1739.7760924169997,1744.1153320839949,"
67",1,[4.3388859999977285],[4.3388889159978135],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,168,8,16,space,0.11975383300159592,None,"
24",1,[2.4952051669970388],[2.4952086669945857],16,8,168,3,1744.1235197919887,,1744.115463708993,1744.1235197919887,1746.1152879589936,1747.1094759589905,1748.1069993339916,1748.2333997499954,space,0.11975383300159592,None,1748.2338227500004,0.1082778749987483,0.41486074999556877,1748.6489243749966,1748.650206374994,1748.6695605839923,1748.6695605839923,1748.6695605839923,1751.1651441669965,"
24",1,[2.4952051669970388],[2.4952086669945857],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,169,9,16,space,5.583636791998288,None,98,1,[6.582968083006563],[6.582971208001254],16,9,169,2,1751.1734241249942,,1751.165267666991,1751.1734241249942,1753.1651956669957,1754.1587579999905,1755.1573881249933,1760.7478237089963,space,5.583636791998288,None,1760.748338874997,0.7017715830006637,1.0094218330050353,1761.7581953749905,1761.7604855419922,1761.781310166989,1761.781310166989,1761.781310166989,1768.3646502499905,98,1,[6.582968083006563],[6.582971208001254],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,170,0,17,space,0.9313742919912329,None,"
13",1,[1.2337716670008376],[1.2337744999967981],17,0,170,9,1768.3731035419914,,1768.3647777089936,1768.3731035419914,1770.365221125001,1771.3603603340016,1772.3592125839932,1773.2929516250006,space,0.9313742919912329,None,1773.2933783339977,0.10782358300639316,0.41515516700746957,1773.7088567499886,1773.710681874989,1773.7305120419915,1773.7305120419915,1773.7305120419915,1774.9646108339948,"
13",1,[1.2337716670008376],[1.2337744999967981],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,171,1,17,space,None,None,"
35",1,[5.544611999997869],[5.544615082995733],17,1,171,3,1774.9731404170016,,1774.9647429589968,1774.9731404170016,1776.9643359170004,1777.9594713339902,1778.9573749999981,1779.2203286669974,space,None,None,1779.2209928340017,0.10397162499430124,0.40451366700290237,1779.6295935419912,1779.631918250001,1779.652838458991,1779.652838458991,1779.652838458991,1785.1977801249886,"
35",1,[5.544611999997869],[5.544615082995733],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,172,2,17,space,0.1794651249947492,None,"
67",1,[1.92244858299091],[1.9224516249960288],17,2,172,7,1785.206404749988,,1785.1979230419965,1785.206404749988,1787.197295083999,1788.1936950839881,1789.191383958998,1789.3753239169891,space,0.1794651249947492,None,1789.3758089170005,0.40606745799595956,0.7061819169903174,1790.0863677089947,1790.088761958992,1790.108898541992,1790.108898541992,1790.108898541992,1792.031727041991,"
67",1,[1.92244858299091],[1.9224516249960288],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,173,3,17,space,0.6678929579938995,None,"
79",1,[9.087712832988473],[9.08771558299486],17,3,173,5,1792.0398359169922,,1792.0318578339939,1792.0398359169922,1794.0323722499888,1795.025394458993,1796.024828374997,1796.7002744170022,space,0.6678929579938995,None,1796.700918417002,0.7065325409930665,1.0066161659924546,1797.712403958998,1797.7147392920015,1797.7434807919926,1797.7434807919926,1797.7434807919926,1806.8315544590005,"
79",1,[9.087712832988473],[9.08771558299486],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,174,4,17,space,3.4711065830051666,None,"
23",1,[2.2659539579908596],[2.265957541996613],17,4,174,0,1806.839674709001,,1806.83168495899,1806.839674709001,1808.8307039169886,1809.825586209001,1810.8417450839916,1814.326892416997,space,3.4711065830051666,None,1814.3281535839924,0.10554104199400172,0.4149285829917062,1814.7425623750023,1814.743836249996,1814.7644108339882,1814.7644108339882,1814.7644108339882,1817.030727874997,"
23",1,[2.2659539579908596],[2.265957541996613],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,175,5,17,space,0.2502540409914218,None,"
55",1,[0.8437999169982504],[0.8438038750027772],17,5,175,1,1817.0393763339962,,1817.0308647089987,1817.0393763339962,1819.0420467919903,1820.024720166999,1821.0232671669946,1821.2847660419939,space,0.2502540409914218,None,1821.2852062919992,0.40540887499810196,0.7053652500035241,1821.995421374988,1821.997747166999,1822.0200842920021,1822.0200842920021,1822.0200842920021,1822.8641919999936,"
55",1,[0.8437999169982504],[0.8438038750027772],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,176,6,17,space,3.149567708998802,None,"
300",1,[2.1365147500036983],[2.136517749997438],17,6,176,4,1822.8730467919959,,1822.8643122089998,1822.8730467919959,1824.8638936669886,1825.8601522919926,1826.857080583999,1830.009572416995,space,3.149567708998802,None,1830.0111832089897,0.4052227500069421,0.7151360840070993,1830.7254656669975,1830.727336416996,1830.7442429999937,1830.7442429999937,1830.7442429999937,1832.8811019999994,"
300",1,[2.1365147500036983],[2.136517749997438],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,177,7,17,space,0.6326441670098575,None,"
700",1,[4.518461458006641],[4.518464666994987],17,7,177,2,1832.8894319169922,,1832.8812257499958,1832.8894319169922,1834.8808747500007,1835.8743478339893,1836.8911090839974,1837.5319115419989,space,0.6326441670098575,None,1837.5324162499892,0.6992243340064306,0.9996447090088623,1838.536434041991,1838.5392241669906,1838.5625389589986,1838.5625389589986,1838.5625389589986,1843.0813525839912,"
700",1,[4.518461458006641],[4.518464666994987],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,178,8,17,space,0.645203499996569,None,"
500",1,[2.5082072500081267],[2.5082102500018664],17,8,178,8,1843.089490792001,,1843.0814889999892,1843.089490792001,1845.0915604170004,1846.0916626669932,1847.0748992500012,1847.725660333992,space,0.645203499996569,None,1847.726443541993,0.699412250003661,0.9993654999998398,1848.7305162919947,1848.7331387500017,1848.756042583991,1848.756042583991,1848.756042583991,1851.264582333999,"
500",1,[2.5082072500081267],[2.5082102500018664],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,179,9,17,space,0.06691487500211224,None,"
30",1,[2.278841209001257],[2.278844583997852],17,9,179,6,1851.2727661669924,,1851.2647867920023,1851.2727661669924,1853.265289834002,1854.2581355839939,1855.2654095420003,1855.340795583994,space,0.06691487500211224,None,1855.3413031249947,0.09999562500161119,0.3995443330059061,1855.7456502919958,1855.7477328749956,1855.7686362919922,1855.7686362919922,1855.7686362919922,1858.0477907089953,"
30",1,[2.278841209001257],[2.278844583997852],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,180,0,18,space,0.20815975000732578,None,"
100",1,[3.3210122500022408],[3.321017291993485],18,0,180,3,1858.055943792002,,1858.0479109589942,1858.055943792002,1860.0494650420005,1861.0403278750018,1862.0491866669909,1862.259629209002,space,0.20815975000732578,None,1862.2607553749986,0.10384541600069497,0.40521699999226257,1862.668411666993,1862.6706886249885,1862.6937898339966,1862.6937898339966,1862.6937898339966,1866.0152672089898,"
100",1,[3.3210122500022408],[3.321017291993485],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,181,1,18,space,7.226385707996087,None,"
70",1,[6.229013000003761],[6.229016166005749],18,1,181,4,1866.022424374998,,1866.0154077089974,1866.022424374998,1868.0148272499937,1869.0245981670014,1870.0242462499882,1877.2529516669892,space,7.226385707996087,None,1877.2543737919914,0.4044973749987548,0.7040763749973848,1877.961816458992,1877.964149041989,1877.9852874169883,1877.9852874169883,1877.9852874169883,1884.214676292002,"
70",1,[6.229013000003761],[6.229016166005749],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,182,2,18,space,5.582631915996899,None,"
40",1,[2.2384049170068465],[2.238408500008518],18,2,182,8,1884.2223657089926,,1884.214805874988,1884.2223657089926,1886.2141363339906,1887.2083256249898,1888.2071172089927,1893.7914919589966,space,5.582631915996899,None,1893.7918989589962,0.7057574159989599,1.006335375001072,1894.802521042002,1894.8053204999887,1894.8254863749899,1894.8254863749899,1894.8254863749899,1897.0643757919897,"
40",1,[2.2384049170068465],[2.238408500008518],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,183,3,18,space,0.42046704099630006,None,"
60",1,[8.68054858398682],[8.68055145899416],18,3,183,6,1897.072211916995,,1897.0645202089945,1897.072211916995,1899.0621699170006,1900.056199833998,1901.0744364589918,1901.5100729589903,space,0.42046704099630006,None,1901.511089416992,0.10384466699906625,0.4039822089980589,1901.9194701249944,1901.9220831249986,1901.9498925419903,1901.9498925419903,1901.9498925419903,1910.6308181249915,"
60",1,[8.68054858398682],[8.68055145899416],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,184,4,18,space,4.0020720419997815,None,"
50",1,[1.314381083007902],[1.3143844170117518],18,4,184,7,1910.6388404589961,,1910.6310361249925,1910.6388404589961,1912.6405439590017,1913.6269234999927,1914.6224549170001,1918.6274117919966,space,4.0020720419997815,None,1918.6288490839943,0.4033870410057716,0.7134806249960093,1919.3417065419926,1919.3433706669894,1919.3653949169966,1919.3653949169966,1919.3653949169966,1920.6800740420003,"
50",1,[1.314381083007902],[1.3143844170117518],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,185,5,18,space,0.24186616599035915,None,"
24",1,[3.494927624997217],[3.494930667002336],18,5,185,0,1920.688888167002,,1920.6802062089992,1920.688888167002,1922.6796798750001,1923.673720833991,1924.6732742919994,1924.9170525840018,space,0.24186616599035915,None,1924.918150833997,0.10533258299983572,0.4061003749957308,1925.3275411669892,1925.329718916997,1925.3518407499942,1925.3518407499942,1925.3518407499942,1928.8471149999968,"
24",1,[3.494927624997217],[3.494930667002336],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,186,6,18,space,0.33836199999495875,None,"
24",1,[1.3341245420015184],[1.3341277500003343],18,6,186,2,1928.855618333997,,1928.8472477089963,1928.855618333997,1930.8465770420007,1931.8516182919993,1932.8573730839998,1933.2082109589974,space,0.33836199999495875,None,1933.2086986249924,0.7062187079864088,1.00600849998591,1934.2193274589954,1934.222260124996,1934.2456239589956,1934.2456239589956,1934.2456239589956,1935.5800539170014,"
24",1,[1.3341245420015184],[1.3341277500003343],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,187,7,18,space,0.559976500007906,None,"
13",1,[1.312758500003838],[1.3127621250023367],18,7,187,1,1935.588579874995,,1935.5801907919958,1935.588579874995,1937.5801330839895,1938.5745999999926,1939.5727420839976,1940.1347004169947,space,0.559976500007906,None,1940.1362246249919,0.40455508400918916,0.7054014169989387,1940.844498624996,1940.846628667001,1940.8680662919942,1940.8680662919942,1940.8680662919942,1942.1811415419943,"
13",1,[1.312758500003838],[1.3127621250023367],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,188,8,18,space,0.7727729580074083,None,"
930",1,[4.895566292005242],[4.895569667001837],18,8,188,9,1942.1884239999927,,1942.181281917001,1942.1884239999927,1944.1803208339988,1945.1843728749955,1946.1748322499916,1946.956806000002,space,0.7727729580074083,None,1946.9573110839992,0.09998237500258256,0.4004685420077294,1947.3621240419889,1947.3641184169974,1947.3842977089953,1947.3842977089953,1947.3842977089953,1952.28017274999,"
930",1,[4.895566292005242],[4.895569667001837],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,189,9,18,space,69.18918358298833,None,"
40",1,[1.3861931249994086],[1.3861962079972727],18,9,189,5,1952.288463208999,,1952.2803002500004,1952.288463208999,1954.279677833998,1955.2745358749962,1956.2723057919939,2025.464791166989,space,69.18918358298833,None,2025.4653744169918,0.7083625420054886,1.0151271670038113,2026.480729584,2026.4826146669948,2026.5092575000017,2026.5092575000017,2026.5092575000017,2027.895867166997,"
40",1,[1.3861931249994086],[1.3861962079972727],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,190,0,19,space,0.46063804101140704,None,"
100",1,[2.521420625009341],[2.5214235830062535],19,0,190,2,2027.9044773339992,,2027.8959936249885,2027.9044773339992,2029.8959673339996,2030.8897563749924,2031.8892813339917,2032.3571671669924,space,0.46063804101140704,None,2032.3575802089908,0.7063809999963269,1.0065387079957873,2033.368710750001,2033.371558999992,2033.3910492919968,2033.3910492919968,2033.3910492919968,2035.9127729169995,"
100",1,[2.521420625009341],[2.5214235830062535],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,191,1,19,space,0.1689938330091536,None,"
300",1,[1.6246631250105565],[1.6246660830074688],19,1,191,6,2035.9213614589971,,2035.9128970419988,2035.9213614589971,2037.9129823749972,2038.9062872499926,2039.9058548339963,2040.084606999997,space,0.1689938330091536,None,2040.085032124989,0.10623412500717677,0.41193704200850334,2040.4973530419957,2040.499030209001,2040.5212212920014,2040.5212212920014,2040.5212212920014,2042.1461811670015,"
300",1,[1.6246631250105565],[1.6246660830074688],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,192,2,19,space,0.08974041701003443,None,"
500 ",1,[1.886831167008495],[1.886834208999062],19,2,192,1,2042.1544532089902,,2042.1463011669985,2042.1544532089902,2044.1454852499883,2045.1504741249955,2046.140129499996,2046.242075874994,space,0.08974041701003443,None,2046.243674583995,0.4035315419896506,0.7056880000018282,2046.9507617499912,2046.9536013339966,2046.9756187500025,2046.9756187500025,2046.9756187500025,2048.8628062089992,"
500 ",1,[1.886831167008495],[1.886834208999062],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,193,3,19,space,2.172399167000549,None,"
56",1,[3.8825039169896627],[3.8825069579906994],19,3,193,3,2048.8714970839937,,2048.862930916992,2048.8714970839937,2050.8619989589934,2051.856421416989,2052.856090000001,2055.0411436669965,space,2.172399167000549,None,2055.0426859589934,0.10886987499543466,0.41401208299794234,2055.4561414999916,2055.45836325,2055.47981574999,2055.47981574999,2055.47981574999,2059.362666959001,"
56",1,[3.8825039169896627],[3.8825069579906994],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,194,4,19,space,0.241559292000602,None,"
300",1,[2.5168357079965062],[2.5168389169994043],19,4,194,8,2059.370911249993,,2059.3628102499933,2059.370911249993,2061.3627612089913,2062.3569356249936,2063.355327416997,2063.608211874991,space,0.241559292000602,None,2063.6087081250007,0.706205124995904,1.014416624995647,2064.6233233749954,2064.6252692499984,2064.645490333991,2064.645490333991,2064.645490333991,2067.1626872920024,"
300",1,[2.5168357079965062],[2.5168389169994043],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,195,5,19,space,0.7248310840077465,None,"
56",1,[1.8176758750050794],[1.8176787500124192],19,5,195,5,2067.1710965839884,,2067.1628122089896,2067.1710965839884,2069.1622655419924,2070.155758416993,2071.163723541991,2071.890468749989,space,0.7248310840077465,None,2071.8908891249885,0.7067487500025891,1.0143816250056261,2072.9056291250017,2072.9077962919982,2072.92786729199,2072.92786729199,2072.92786729199,2074.745871958992,"
56",1,[1.8176758750050794],[1.8176787500124192],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,196,6,19,space,1.5019100829958916,None,"
89",1,[4.340282083008788],[4.340285541009507],19,6,196,0,2074.7545364589896,,2074.745999583989,2074.7545364589896,2076.7467347499914,2077.755889084001,2078.739028791999,2080.244912958995,space,1.5019100829958916,None,2080.245505999992,0.09950845800631214,0.40097462500853,2080.6492282499967,2080.650903959002,2080.672220166991,2080.672220166991,2080.672220166991,2085.012871041996,"
89",1,[4.340282083008788],[4.340285541009507],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,197,7,19,space,0.45906583398755174,None,"
88",1,[2.9715533749986207],[2.971556207994581],19,7,197,4,2085.020825708998,,2085.013074333998,2085.020825708998,2087.023146666994,2088.0073756249913,2089.0046771670022,2089.4748479589907,space,0.45906583398755174,None,2089.4763594589895,0.40454683400457725,0.7042742500052555,2090.184295874991,2090.186883083996,2090.207142542,2090.207142542,2090.207142542,2093.179027249993,"
88",1,[2.9715533749986207],[2.971556207994581],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,198,8,19,space,0.8269459579896647,None,"
67",1,[9.335279000006267],[9.335282500003814],19,8,198,9,2093.1873699999996,,2093.179156792001,2093.1873699999996,2095.1786517919973,2096.177210041991,2097.172436583991,2098.007459166998,space,0.8269459579896647,None,2098.008152999988,0.10484629200072959,0.4045595829957165,2098.4171240839933,2098.4195395419956,2098.442999791994,2098.442999791994,2098.442999791994,2107.778640042001,"
67",1,[9.335279000006267],[9.335282500003814],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,199,9,19,space,24.92718725001032,None,"
58",1,[1.5704488329938613],[1.5704530420043739],19,9,199,7,2107.787197958998,,2107.778897416996,2107.787197958998,2109.779923208989,2110.7890314589895,2111.770994999999,2136.7088437089988,space,24.92718725001032,None,2136.7093840419984,0.4028992089879466,0.7035172920004698,2137.416617166993,2137.418678874994,2137.441370667002,2137.441370667002,2137.441370667002,2139.012125958994,"
58",1,[1.5704488329938613],[1.5704530420043739],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,200,0,20,space,0.6478580000111833,None,"
600",1,[3.1725791249918984],[3.1725832910015015],20,0,200,4,2139.0207392500015,,2139.012250833999,2139.0207392500015,2141.0123982499936,2142.00664924999,2143.0059374999983,2143.657359334,space,0.6478580000111833,None,2143.6582572920015,0.40410549999796785,0.7060469999996712,2144.3664937919966,2144.3687933749898,2144.389424583991,2144.389424583991,2144.389424583991,2147.562324583996,"
600",1,[3.1725791249918984],[3.1725832910015015],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,201,1,20,space,0.7837115829897812,None,"
45",1,[4.204427249991568],[4.2044305829913355],20,1,201,0,2147.570622083993,,2147.562447666991,2147.570622083993,2149.5613166669937,2150.5720935839927,2151.5545071249944,2152.3403158750007,space,0.7837115829897812,None,2152.3407995839952,0.10401829201146029,0.40581375001056585,2152.7493014169886,2152.7514658339933,2152.7733147089893,2152.7733147089893,2152.7733147089893,2156.97805125,"
45",1,[4.204427249991568],[4.2044305829913355],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,202,2,20,space,3.525167792002321,None,"
55",1,[1.5489753329893574],[1.5489784579986008],20,2,202,1,2156.98740274999,,2156.9781762499915,2156.98740274999,2158.979345708998,2159.9887144589884,2160.972166666994,2164.507510833995,space,3.525167792002321,None,2164.5086898750014,0.4041145829978632,0.7149871250003343,2165.2231402499892,2165.2249149169947,2165.245725708999,2165.245725708999,2165.245725708999,2166.7950169589894,"
55",1,[1.5489753329893574],[1.5489784579986008],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,203,3,20,space,0.6016993749944959,None,"
900",1,[2.078853375001927],[2.0788563749956666],20,3,203,6,2166.8038828749995,,2166.795146833989,2166.8038828749995,2168.795004833999,2169.8055141249934,2170.7885617919965,2171.397753291996,space,0.6016993749944959,None,2171.3982452089986,0.10753270900750067,0.4077983339957427,2171.810141916998,2171.812345541999,2171.832689584,2171.832689584,2171.832689584,2173.9118902499904,"
900",1,[2.078853375001927],[2.0788563749956666],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,204,4,20,space,0.4401752919948194,None,"
45",1,[1.4620928329968592],[1.462095708004199],20,4,204,2,2173.920606833999,,2173.9120148340007,2173.920606833999,2175.9115482089983,2176.9057652499905,2177.9041164169903,2178.348609541994,space,0.4401752919948194,None,2178.3496441669995,0.7063898329943186,1.0055183329968713,2179.359461749991,2179.361886624989,2179.382872624992,2179.382872624992,2179.382872624992,2180.8452691669954,"
45",1,[1.4620928329968592],[1.462095708004199],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,205,5,20,space,0.6995514159934828,None,"
24",1,[4.937305125000421],[4.937308082997333],20,5,205,5,2180.853522999998,,2180.8453939169995,2180.853522999998,2182.8455837090005,2183.8550899999973,2184.838287624996,2185.540101916995,space,0.6995514159934828,None,2185.541181291992,0.7052028750040336,1.0053087080013938,2186.5507924999984,2186.5533681249944,2186.5743128339964,2186.5743128339964,2186.5743128339964,2191.5119752499886,"
24",1,[4.937305125000421],[4.937308082997333],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,206,6,20,space,9.991683000000194,None,"
89",1,[1.4505874159949599],[1.450590332999127],20,6,206,7,2191.5200225419976,,2191.512102791996,2191.5200225419976,2193.511581624989,2194.5062097089976,2195.5056240839913,2205.507327583997,space,9.991683000000194,None,2205.5088096669933,0.40440258299349807,0.703862875001505,2206.216261499998,2206.2185245839937,2206.243914583989,2206.243914583989,2206.243914583989,2207.694844624988,"
89",1,[1.4505874159949599],[1.450590332999127],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,207,7,20,space,None,None,"
300",1,[1.2035798339929897],[1.2035828340012813],20,7,207,9,2207.7032575420017,,2207.694981166991,2207.7032575420017,2209.6946619999944,2210.690246667,2211.688598708992,2211.779431584,space,None,None,2211.779845500001,0.09998083300888538,0.3997074580111075,2212.184297499989,2212.1865696669993,2212.2076042089902,2212.2076042089902,2212.2076042089902,2213.411481874995,"
300",1,[1.2035798339929897],[1.2035828340012813],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,208,8,20,space,0.023544792013126425,None,"
400",1,[0.8979298330086749],[0.897932750012842],20,8,208,3,2213.419854833992,,2213.411604958994,2213.419854833992,2215.411520041991,2216.405460541995,2217.4049895419885,2217.432187333994,space,0.023544792013126425,None,2217.4331132919906,0.10539133301062975,0.404724708001595,2217.841528459001,2217.843271209,2217.8628946249955,2217.8628946249955,2217.8628946249955,2218.7611493339937,"
400",1,[0.8979298330086749],[0.897932750012842],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,209,9,20,space,0.3513727090030443,None,"
600",1,[0.9073161670094123],[0.9073192920041038],20,9,209,8,2218.770226791996,,2218.7612698750017,2218.770226791996,2220.7624826669926,2221.771503917,2222.771841249996,2223.132539083992,space,0.3513727090030443,None,2223.1330343750014,0.704553332994692,1.0055752079933882,2224.142745334,2224.1448949589976,2224.179441291999,2224.179441291999,2224.179441291999,2225.0871377089934,"
600",1,[0.9073161670094123],[0.9073192920041038],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,210,0,21,space,0.6360997500014491,None,"
 800",1,[4.014780792000238],[4.0147837919939775],21,0,210,6,2225.0913804589945,,2225.087273208992,2225.0913804589945,2227.087134083995,2228.082128583992,2229.077335916998,2229.7245192499977,space,0.6360997500014491,None,2229.7248737920017,0.1032538330036914,0.4025392500043381,2230.1332125420013,2230.133931791992,2230.146110333997,2230.146110333997,2230.146110333997,2234.1612394169933,"
 800",1,[4.014780792000238],[4.0147837919939775],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,211,1,21,space,2.4999931670026854,None,"
30",1,[1.5695195000007516],[1.569522916994174],21,1,211,4,2234.169792959001,,2234.161366333996,2234.169792959001,2236.162774708995,2237.157276500002,2238.1547880839935,2240.6734183340013,space,2.4999931670026854,None,2240.674720083989,0.4056455410027411,0.7047251659969334,2241.383738708988,2241.386691916996,2241.4079099169903,2241.4079099169903,2241.4079099169903,2242.9777270839986,"
30",1,[1.5695195000007516],[1.569522916994174],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
