delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,Fixation.stopped,Polygon.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,display_text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,400,exp,30,0,3,space,0.7069087919953745,None,"
30",1,[1.5490351250045933],[1.549037667005905],3,0,30,5,255.43334804200276,,255.42519858399464,255.43334804200276,257.42423308399157,258.4348699999973,259.42721249999886,260.1366723340034,space,0.7069087919953745,None,260.137707959002,0.7061304160015425,1.0138718329981202,261.151435791995,261.1535376249958,261.17525954199664,261.17525954199664,261.17525954199664,262.7246410420048,"
30",1,[1.5490351250045933],[1.549037667005905],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.4,1000,unexp,31,1,3,space,0.23752183400210924,None,"
90",1,[3.0671310830075527],[3.067134041004465],3,1,31,4,262.7332972919976,,262.7247642919974,262.7332972919976,264.73546416699537,265.7185701249982,266.71817170899885,266.970391750001,space,0.23752183400210924,None,266.97156958399864,0.40476779200253077,0.7053127920080442,267.6804524170002,267.68335941700207,267.7072620419931,267.7072620419931,267.7072620419931,270.7747244170023,"
90",1,[3.0671310830075527],[3.067134041004465],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.7,1000,unexp,32,2,3,space,0.42157045799831394,None,"
500",1,[0.9870667080103885],[0.9870708750095218],3,2,32,2,270.7834184999956,,270.7748547499941,270.7834184999956,272.77529883399257,273.77024283399805,274.76753816699784,275.1949660840037,space,0.42157045799831394,None,275.1953639169951,0.7066805420035962,1.0137735419993987,276.2094010419969,276.21125337500416,276.2376471669995,276.2376471669995,276.2376471669995,277.22506104200147,"
500",1,[0.9870667080103885],[0.9870708750095218],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.4,400,exp,33,3,3,space,0.7398817920038709,None,"
300",1,[4.011214750004001],[4.011217666004086],3,3,33,7,277.2335314590018,,277.2251854589995,277.2335314590018,279.22455012499995,280.22039233399846,281.21831108399783,281.9623420419957,space,0.7398817920038709,None,281.96343841699127,0.40478562499629334,0.7046554169937735,282.67161658400437,282.6739535420056,282.6964981249912,282.6964981249912,282.6964981249912,286.7080460839934,"
300",1,[4.011214750004001],[4.011217666004086],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.1,1000,unexp,34,4,3,space,3.5775072500109673,None,"
600",1,[2.38830066700757],[2.3883032919984544],3,4,34,3,286.7164697499975,,286.7081753340026,286.7164697499975,288.70738270899164,289.71805412499816,290.70074229199963,294.2861938749993,space,3.5775072500109673,None,294.28701029199874,0.10530212499725167,0.4056884580058977,294.69649716699496,294.6987683339976,294.7195212920051,294.7195212920051,294.7195212920051,297.10821008399944,"
600",1,[2.38830066700757],[2.3883032919984544],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.4,1000,unexp,35,5,3,space,0.023921332991449162,None,"
79",1,[1.971822291990975],[1.9718251249869354],3,5,35,1,297.1167289589939,,297.10833454200474,297.1167289589939,299.1076792919921,300.1179842089914,301.1018836669973,301.1369144170021,space,0.023921332991449162,None,301.1379952499992,0.4039212920033606,0.7046563340118155,301.8457772499969,301.84837120899465,301.8694470420014,301.8694470420014,301.8694470420014,303.8415739589982,"
79",1,[1.971822291990975],[1.9718251249869354],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.1,1000,unexp,36,6,3,space,0.3613742919987999,None,"
40",1,[1.7049452500068583],[1.7049477500113426],3,6,36,0,303.84962949999317,,303.8416942920012,303.84962949999317,305.8405604589934,306.8366275839944,307.83345474999805,308.20352091699897,space,0.3613742919987999,None,308.2046947499912,0.10557716600305866,0.40499595800065435,308.61396420899837,308.6161972090049,308.63624708399584,308.63624708399584,308.63624708399584,310.3415493749926,"
40",1,[1.7049452500068583],[1.7049477500113426],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.1,400,exp,37,7,3,space,0.9471782500040717,None,"
87",1,[1.1485504580050474],[1.1485530409991043],3,7,37,6,310.34975454199594,,310.3416688750003,310.34975454199594,312.3408718339924,313.35103470900503,314.33496208400175,315.28723666700535,space,0.9471782500040717,None,315.2884982090036,0.10403679200680926,0.4145427500043297,315.7028184170049,315.7050280419935,315.7257564169995,315.7257564169995,315.7257564169995,316.8746213340055,"
87",1,[1.1485504580050474],[1.1485530409991043],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.1,400,exp,38,8,3,space,0.043140374997165054,None,"
56",1,[0.7723647079983493],[0.7723678750044201],3,8,38,9,316.8830136250035,,316.8747411249933,316.8830136250035,318.8742252920056,319.8846048340056,320.8673150419927,320.91934500000207,space,0.043140374997165054,None,320.9198625419958,0.10445808300573844,0.4058775000012247,321.3287768750015,321.3307798750029,321.35180400000536,321.35180400000536,321.35180400000536,322.1244679590018,"
56",1,[0.7723647079983493],[0.7723678750044201],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.7,400,exp,39,9,3,space,1.7155836669990094,None,"
90",1,[2.7382439590001013],[2.7382465839909855],3,9,39,8,322.1329097919952,,322.1245928339922,322.1329097919952,324.1254963340034,325.11811083399516,326.11855591699714,327.84072350000497,space,1.7155836669990094,None,327.84119283399195,0.7009992079983931,1.000076041003922,328.84536083399144,328.84774412499974,328.8691406669968,328.8691406669968,328.8691406669968,331.60776412500127,"
90",1,[2.7382439590001013],[2.7382465839909855],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.7,400,exp,40,0,4,space,0.12481929099885747,None,"
35",1,[1.3792962080042344],[1.3792989170033252],4,0,40,5,331.61614354199264,,331.6078917499981,331.61614354199264,333.60823358400376,334.6015981249948,335.60130741700414,335.7281577090034,space,0.12481929099885747,None,335.7286443750054,0.7053536250023171,1.005686667005648,336.738678624999,336.74107470900344,336.761871041992,336.761871041992,336.761871041992,338.14152633400226,"
35",1,[1.3792962080042344],[1.3792989170033252],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.1,1000,unexp,41,1,4,space,0.13273270799254533,None,"
84",1,[3.20958429199527],[3.2095867919997545],4,1,41,0,338.14945799999987,,338.1416806670022,338.14945799999987,340.14158579199284,341.13472158399236,342.13298116700025,342.26846249999653,space,0.13273270799254533,None,342.2694746670022,0.10031362499285024,0.40597733299364336,342.67504758399446,342.67625533399405,342.697605459005,342.697605459005,342.697605459005,345.9075141249923,"
84",1,[3.20958429199527],[3.2095867919997545],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.1,400,exp,42,2,4,space,0.7499818340002093,None,"
34",1,[1.8708801250031684],[1.8708826249931008],4,2,42,6,345.9163434999937,,345.9076324589987,345.9163434999937,347.90693245899456,348.9022047920007,349.90024279199133,350.6531084169983,space,0.7499818340002093,None,350.6537975419924,0.10508816699439194,0.4060960420029005,351.06348266699933,351.0659056250006,351.0864180839999,351.0864180839999,351.0864180839999,352.9576307919924,"
34",1,[1.8708801250031684],[1.8708826249931008],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
